Date,Open,High,Low,Close
08/24/2022,"7,488.11","7,488.12","7,410.40","7,471.51"
08/23/2022,"7,533.79","7,533.79","7,467.56","7,488.11"
08/22/2022,"7,550.37","7,550.41","7,491.26","7,533.79"
08/19/2022,"7,541.85","7,578.85","7,513.26","7,550.37"
08/18/2022,"7,515.75","7,541.89","7,493.66","7,541.85"
08/17/2022,"7,536.06","7,554.04","7,501.54","7,515.75"
08/16/2022,"7,509.15","7,563.67","7,509.15","7,536.06"
08/15/2022,"7,500.89","7,539.21","7,463.51","7,509.15"
08/12/2022,"7,465.91","7,516.83","7,464.12","7,500.89"
08/11/2022,"7,507.11","7,515.00","7,460.11","7,465.91"
08/10/2022,"7,488.15","7,520.72","7,468.64","7,507.11"
08/09/2022,"7,482.37","7,504.64","7,475.04","7,488.15"
08/08/2022,"7,439.74","7,513.76","7,439.74","7,482.37"
08/05/2022,"7,448.06","7,470.63","7,420.16","7,439.74"
08/04/2022,"7,445.68","7,491.74","7,417.49","7,448.06"
08/03/2022,"7,409.11","7,445.90","7,372.71","7,445.68"
08/02/2022,"7,413.42","7,433.34","7,386.76","7,409.11"
08/01/2022,"7,450.24","7,471.87","7,408.94","7,413.42"
07/29/2022,"7,345.25","7,441.20","7,345.25","7,423.43"
07/28/2022,"7,348.23","7,396.20","7,308.99","7,345.25"
07/27/2022,"7,306.28","7,365.22","7,306.28","7,348.23"
07/26/2022,"7,306.30","7,365.37","7,301.19","7,306.28"
07/25/2022,"7,276.37","7,309.65","7,242.90","7,306.30"
07/22/2022,"7,270.51","7,315.34","7,254.02","7,276.37"
07/21/2022,"7,264.31","7,274.73","7,200.14","7,270.51"
07/20/2022,"7,296.28","7,347.60","7,253.56","7,264.31"
07/19/2022,"7,223.24","7,308.99","7,174.40","7,296.28"
07/18/2022,"7,159.01","7,268.88","7,159.01","7,223.24"
07/15/2022,"7,039.81","7,167.85","7,038.15","7,159.01"
07/14/2022,"7,156.37","7,157.62","7,007.09","7,039.81"
07/13/2022,"7,209.86","7,209.86","7,104.06","7,156.37"
07/12/2022,"7,196.59","7,216.90","7,143.31","7,209.86"
07/11/2022,"7,196.24","7,204.06","7,097.42","7,196.59"
07/08/2022,"7,189.08","7,210.58","7,129.15","7,196.24"
07/07/2022,"7,107.77","7,213.05","7,107.77","7,189.08"
07/06/2022,"7,025.47","7,198.72","7,025.35","7,107.77"
07/05/2022,"7,232.65","7,260.30","7,016.78","7,025.47"
07/04/2022,"7,168.65","7,258.46","7,168.65","7,232.65"
07/01/2022,"7,169.28","7,214.82","7,101.38","7,168.65"
06/30/2022,"7,312.32","7,312.32","7,110.70","7,169.28"
06/29/2022,"7,323.41","7,345.45","7,263.54","7,312.32"
06/28/2022,"7,258.32","7,362.37","7,258.32","7,323.41"
06/27/2022,"7,208.81","7,284.48","7,208.52","7,258.32"
06/24/2022,"7,020.45","7,211.07","7,016.02","7,208.81"
06/23/2022,"7,089.22","7,115.80","7,014.19","7,020.45"
06/22/2022,"7,152.05","7,152.05","7,030.03","7,089.22"
06/21/2022,"7,121.81","7,193.90","7,119.25","7,152.05"
06/20/2022,"7,016.25","7,129.64","7,016.15","7,121.81"
06/17/2022,"7,044.98","7,130.62","6,998.17","7,016.25"
06/16/2022,"7,273.41","7,273.41","7,039.47","7,044.98"
06/15/2022,"7,187.46","7,313.70","7,186.50","7,273.41"
06/14/2022,"7,205.81","7,271.85","7,135.15","7,187.46"
06/13/2022,"7,317.52","7,317.52","7,174.02","7,205.81"
06/10/2022,"7,476.21","7,476.21","7,294.20","7,317.52"
06/09/2022,"7,593.00","7,593.00","7,472.29","7,476.21"
06/08/2022,"7,598.93","7,616.22","7,550.65","7,593.00"
06/07/2022,"7,608.22","7,617.53","7,570.67","7,598.93"
06/06/2022,"7,532.95","7,646.66","7,532.84","7,608.22"
06/01/2022,"7,607.66","7,639.21","7,529.23","7,532.95"
05/31/2022,"7,600.06","7,648.26","7,591.84","7,607.66"
05/30/2022,"7,585.46","7,625.63","7,576.37","7,600.06"
05/27/2022,"7,564.92","7,597.64","7,542.78","7,585.46"
05/26/2022,"7,522.75","7,575.53","7,512.45","7,564.92"
05/25/2022,"7,484.35","7,546.41","7,484.35","7,522.75"
05/24/2022,"7,513.44","7,529.65","7,434.46","7,484.35"
05/23/2022,"7,389.98","7,513.44","7,389.98","7,513.44"
05/20/2022,"7,302.74","7,453.49","7,302.74","7,389.98"
05/19/2022,"7,438.09","7,438.09","7,228.67","7,302.74"
05/18/2022,"7,518.35","7,526.14","7,438.09","7,438.09"
05/17/2022,"7,464.80","7,538.68","7,464.80","7,518.35"
05/16/2022,"7,418.15","7,464.80","7,361.72","7,464.80"
05/13/2022,"7,233.34","7,421.95","7,233.34","7,418.15"
05/12/2022,"7,347.66","7,347.66","7,158.53","7,233.34"
05/11/2022,"7,243.22","7,349.70","7,238.97","7,347.66"
05/10/2022,"7,216.58","7,311.65","7,216.58","7,243.22"
05/09/2022,"7,387.94","7,391.59","7,216.58","7,216.58"
05/06/2022,"7,503.27","7,503.27","7,354.06","7,387.94"
05/05/2022,"7,493.45","7,619.39","7,493.45","7,503.27"
05/04/2022,"7,561.33","7,572.65","7,493.45","7,493.45"
05/03/2022,"7,544.55","7,561.33","7,475.69","7,561.33"
04/29/2022,"7,509.19","7,569.80","7,509.19","7,544.55"
04/28/2022,"7,425.61","7,519.70","7,425.61","7,509.19"
04/27/2022,"7,386.19","7,458.24","7,344.89","7,425.61"
04/26/2022,"7,380.54","7,463.15","7,380.54","7,386.19"
04/25/2022,"7,521.68","7,521.68","7,339.53","7,380.54"
04/22/2022,"7,627.95","7,628.03","7,521.68","7,521.68"
04/21/2022,"7,629.22","7,656.47","7,596.29","7,627.95"
04/20/2022,"7,601.28","7,637.87","7,590.62","7,629.22"
04/19/2022,"7,616.38","7,624.90","7,565.81","7,601.28"
04/14/2022,"7,580.80","7,622.41","7,551.39","7,616.38"
04/13/2022,"7,576.66","7,597.85","7,550.94","7,580.80"
04/12/2022,"7,618.31","7,618.31","7,543.03","7,576.66"
04/11/2022,"7,669.56","7,669.56","7,611.68","7,618.31"
04/08/2022,"7,551.81","7,669.56","7,551.81","7,669.56"
04/07/2022,"7,587.70","7,601.52","7,537.25","7,551.81"
04/06/2022,"7,613.72","7,614.13","7,536.20","7,587.70"
04/05/2022,"7,558.92","7,613.72","7,536.21","7,613.72"
04/04/2022,"7,537.90","7,574.33","7,532.23","7,558.92"
04/01/2022,"7,515.68","7,552.46","7,508.92","7,537.90"
03/31/2022,"7,578.75","7,595.42","7,515.68","7,515.68"
03/30/2022,"7,537.25","7,578.75","7,523.82","7,578.75"
03/29/2022,"7,473.14","7,584.11","7,473.14","7,537.25"
03/28/2022,"7,483.35","7,539.30","7,471.47","7,473.14"
03/25/2022,"7,467.38","7,502.67","7,441.28","7,483.35"
03/24/2022,"7,460.63","7,492.00","7,453.25","7,467.38"
03/23/2022,"7,476.72","7,521.14","7,459.36","7,460.63"
03/22/2022,"7,442.39","7,490.46","7,442.39","7,476.72"
03/21/2022,"7,404.73","7,464.95","7,402.60","7,442.39"
03/18/2022,"7,385.34","7,406.13","7,318.90","7,404.73"
03/17/2022,"7,291.68","7,385.34","7,260.51","7,385.34"
03/16/2022,"7,175.70","7,312.23","7,175.70","7,291.68"
03/15/2022,"7,193.47","7,193.47","7,075.82","7,175.70"
03/14/2022,"7,155.64","7,222.87","7,143.95","7,193.47"
03/11/2022,"7,099.09","7,260.40","7,099.03","7,155.64"
03/10/2022,"7,190.72","7,192.75","7,065.96","7,099.09"
03/09/2022,"6,964.11","7,190.72","6,964.11","7,190.72"
03/08/2022,"6,959.48","7,013.51","6,893.55","6,964.11"
03/07/2022,"6,987.14","7,030.74","6,787.98","6,959.48"
03/04/2022,"7,238.85","7,238.85","6,980.86","6,987.14"
03/03/2022,"7,429.56","7,468.83","7,231.51","7,238.85"
03/02/2022,"7,330.20","7,462.22","7,320.77","7,429.56"
03/01/2022,"7,458.25","7,499.33","7,327.79","7,330.20"
02/28/2022,"7,489.46","7,489.46","7,361.59","7,458.25"
02/25/2022,"7,207.38","7,497.94","7,207.38","7,489.46"
02/24/2022,"7,498.18","7,498.18","7,204.74","7,207.38"
02/23/2022,"7,494.21","7,549.98","7,490.54","7,498.18"
02/22/2022,"7,484.33","7,531.32","7,365.04","7,494.21"
02/21/2022,"7,513.62","7,571.07","7,446.43","7,484.33"
02/18/2022,"7,537.37","7,570.56","7,508.73","7,513.62"
02/17/2022,"7,603.78","7,607.24","7,499.86","7,537.37"
02/16/2022,"7,608.92","7,630.72","7,560.94","7,603.78"
02/15/2022,"7,531.59","7,608.92","7,513.16","7,608.92"
02/14/2022,"7,661.02","7,661.02","7,483.36","7,531.59"
02/11/2022,"7,672.40","7,672.40","7,596.11","7,661.02"
02/10/2022,"7,643.42","7,687.27","7,622.74","7,672.40"
02/09/2022,"7,567.07","7,657.93","7,567.07","7,643.42"
02/08/2022,"7,573.47","7,631.31","7,548.19","7,567.07"
02/07/2022,"7,516.40","7,591.65","7,508.48","7,573.47"
02/04/2022,"7,528.84","7,599.73","7,497.21","7,516.40"
02/03/2022,"7,583.00","7,605.75","7,528.69","7,528.84"
02/02/2022,"7,535.78","7,605.64","7,535.78","7,583.00"
02/01/2022,"7,464.37","7,549.29","7,463.01","7,535.78"
01/31/2022,"7,466.07","7,523.95","7,450.89","7,464.37"
01/28/2022,"7,554.31","7,554.31","7,420.20","7,466.07"
01/27/2022,"7,469.78","7,596.70","7,388.80","7,554.31"
01/26/2022,"7,371.46","7,525.58","7,371.46","7,469.78"
01/25/2022,"7,297.15","7,382.60","7,297.15","7,371.46"
01/24/2022,"7,494.13","7,494.13","7,283.38","7,297.15"
01/21/2022,"7,585.01","7,585.01","7,450.49","7,494.13"
01/20/2022,"7,589.66","7,619.01","7,549.87","7,585.01"
01/19/2022,"7,563.55","7,614.93","7,525.15","7,589.66"
01/18/2022,"7,611.23","7,613.05","7,531.96","7,563.55"
01/17/2022,"7,542.95","7,616.06","7,542.95","7,611.23"
01/14/2022,"7,563.85","7,568.16","7,523.02","7,542.95"
01/13/2022,"7,551.72","7,566.46","7,530.12","7,563.85"
01/12/2022,"7,491.37","7,564.20","7,491.37","7,551.72"
01/11/2022,"7,445.25","7,497.12","7,445.25","7,491.37"
01/10/2022,"7,485.28","7,496.12","7,422.94","7,445.25"
01/07/2022,"7,450.37","7,485.28","7,431.86","7,485.28"
01/06/2022,"7,516.87","7,516.87","7,419.95","7,450.37"
01/05/2022,"7,505.15","7,529.97","7,484.28","7,516.87"
01/04/2022,"7,384.54","7,520.79","7,384.54","7,505.15"
12/31/2021,"7,403.01","7,403.01","7,357.10","7,384.54"
12/30/2021,"7,420.69","7,433.39","7,403.01","7,403.01"
12/29/2021,"7,372.10","7,457.14","7,372.10","7,420.69"
12/28/2021,"7,372.10","7,372.10","7,372.10","7,372.10"
12/27/2021,"7,372.10","7,372.10","7,372.10","7,372.10"
12/24/2021,"7,373.34","7,403.65","7,368.83","7,372.10"
12/23/2021,"7,341.66","7,385.42","7,331.05","7,373.34"
12/22/2021,"7,297.41","7,341.66","7,273.45","7,341.66"
12/21/2021,"7,198.03","7,297.41","7,198.03","7,297.41"
12/20/2021,"7,269.92","7,269.92","7,101.04","7,198.03"
12/17/2021,"7,260.61","7,286.50","7,236.17","7,269.92"
12/16/2021,"7,170.75","7,273.34","7,170.75","7,260.61"
12/15/2021,"7,218.64","7,224.85","7,166.83","7,170.75"
12/14/2021,"7,231.44","7,284.47","7,218.64","7,218.64"
12/13/2021,"7,291.78","7,309.23","7,226.63","7,231.44"
12/10/2021,"7,321.26","7,331.58","7,284.82","7,291.78"
12/09/2021,"7,337.05","7,366.10","7,302.96","7,321.26"
12/08/2021,"7,339.90","7,378.92","7,333.56","7,337.05"
12/07/2021,"7,232.28","7,344.69","7,232.28","7,339.90"
12/06/2021,"7,122.32","7,246.25","7,122.32","7,232.28"
12/03/2021,"7,129.21","7,196.05","7,105.29","7,122.32"
12/02/2021,"7,168.68","7,168.68","7,083.21","7,129.21"
12/01/2021,"7,059.45","7,182.01","7,059.35","7,168.68"
11/30/2021,"7,109.95","7,109.95","6,989.66","7,059.45"
11/29/2021,"7,044.03","7,161.91","7,044.03","7,109.95"
11/26/2021,"7,310.37","7,310.37","7,042.12","7,044.03"
11/25/2021,"7,286.32","7,311.94","7,286.32","7,310.37"
11/24/2021,"7,266.69","7,307.89","7,245.98","7,286.32"
11/23/2021,"7,255.46","7,293.07","7,204.37","7,266.69"
11/22/2021,"7,223.57","7,272.63","7,207.81","7,255.46"
11/19/2021,"7,255.96","7,289.51","7,198.76","7,223.57"
11/18/2021,"7,291.20","7,291.26","7,241.99","7,255.96"
11/17/2021,"7,326.97","7,326.97","7,289.98","7,291.20"
11/16/2021,"7,351.86","7,368.25","7,324.13","7,326.97"
11/15/2021,"7,347.91","7,363.48","7,324.11","7,351.86"
11/12/2021,"7,384.18","7,402.68","7,340.49","7,347.91"
11/11/2021,"7,340.15","7,394.41","7,329.68","7,384.18"
11/10/2021,"7,274.04","7,340.15","7,270.11","7,340.15"
11/09/2021,"7,300.40","7,314.13","7,268.79","7,274.04"
11/08/2021,"7,303.96","7,316.54","7,293.50","7,300.40"
11/05/2021,"7,279.91","7,331.25","7,270.03","7,303.96"
11/04/2021,"7,248.89","7,292.96","7,247.59","7,279.91"
11/03/2021,"7,274.81","7,277.64","7,235.32","7,248.89"
11/02/2021,"7,288.62","7,288.62","7,240.02","7,274.81"
11/01/2021,"7,237.57","7,303.39","7,237.57","7,288.62"
10/29/2021,"7,249.47","7,249.47","7,192.05","7,237.57"
10/27/2014,"6,388.73","6,443.76","6,336.06","6,363.46"
10/24/2014,"6,419.15","6,419.15","6,372.43","6,388.73"
10/23/2014,"6,399.73","6,430.32","6,313.32","6,419.15"
10/22/2014,"6,372.33","6,401.51","6,341.39","6,399.73"
10/21/2014,"6,267.07","6,372.33","6,229.40","6,372.33"
10/20/2014,"6,310.29","6,320.31","6,238.60","6,267.07"
10/17/2014,"6,195.91","6,312.97","6,188.04","6,310.29"
10/16/2014,"6,211.64","6,282.95","6,072.68","6,195.91"
10/15/2014,"6,392.68","6,404.96","6,211.64","6,211.64"
10/14/2014,"6,366.24","6,403.43","6,304.27","6,392.68"
10/13/2014,"6,339.97","6,387.36","6,294.64","6,366.24"
10/10/2014,"6,431.85","6,431.85","6,328.39","6,339.97"
10/09/2014,"6,482.24","6,544.21","6,425.16","6,431.85"
10/08/2014,"6,495.58","6,502.36","6,453.81","6,482.24"
10/07/2014,"6,563.65","6,563.84","6,495.58","6,495.58"
10/06/2014,"6,527.91","6,588.31","6,527.91","6,563.65"
10/03/2014,"6,446.39","6,542.87","6,446.39","6,527.91"
10/02/2014,"6,557.52","6,557.67","6,446.39","6,446.39"
10/01/2014,"6,622.72","6,622.81","6,539.73","6,557.52"
09/30/2014,"6,646.60","6,658.91","6,601.62","6,622.72"
09/29/2014,"6,649.39","6,653.94","6,608.66","6,646.60"
09/26/2014,"6,639.71","6,664.00","6,615.12","6,649.39"
09/25/2014,"6,706.27","6,726.40","6,621.48","6,639.71"
09/24/2014,"6,676.08","6,707.26","6,651.98","6,706.27"
09/23/2014,"6,773.63","6,777.27","6,647.21","6,676.08"
09/22/2014,"6,837.92","6,838.35","6,766.89","6,773.63"
09/19/2014,"6,819.29","6,876.00","6,819.29","6,837.92"
09/18/2014,"6,780.90","6,822.60","6,769.58","6,819.29"
09/17/2014,"6,792.24","6,816.89","6,780.90","6,780.90"
09/16/2014,"6,804.21","6,804.34","6,748.09","6,792.24"
09/15/2014,"6,806.96","6,813.87","6,771.69","6,804.21"
09/12/2014,"6,799.62","6,832.16","6,799.39","6,806.96"
09/11/2014,"6,830.11","6,857.54","6,764.86","6,799.62"
09/10/2014,"6,829.00","6,847.79","6,800.04","6,830.11"
09/09/2014,"6,834.77","6,846.18","6,812.50","6,829.00"
09/08/2014,"6,855.10","6,855.10","6,773.78","6,834.77"
09/05/2014,"6,877.97","6,884.96","6,829.10","6,855.10"
09/04/2014,"6,873.58","6,904.86","6,866.25","6,877.97"
09/03/2014,"6,829.17","6,898.62","6,826.73","6,873.58"
09/02/2014,"6,825.31","6,849.28","6,812.31","6,829.17"
09/01/2014,"6,819.75","6,825.31","6,798.33","6,825.31"
08/29/2014,"6,805.80","6,828.92","6,782.63","6,819.75"
08/28/2014,"6,830.66","6,831.19","6,796.86","6,805.80"
08/27/2014,"6,822.76","6,830.66","6,813.24","6,830.66"
08/26/2014,"6,775.25","6,827.32","6,775.25","6,822.76"
08/25/2014,"6,775.25","6,784.63","6,746.37","6,775.25"
08/22/2014,"6,777.66","6,784.63","6,746.37","6,775.25"
08/21/2014,"6,755.48","6,780.73","6,752.70","6,777.66"
08/20/2014,"6,779.31","6,781.23","6,739.76","6,755.48"
08/19/2014,"6,741.25","6,782.90","6,740.65","6,779.31"
08/18/2014,"6,689.08","6,745.72","6,689.08","6,741.25"
08/15/2014,"6,685.26","6,742.82","6,685.25","6,689.08"
08/14/2014,"6,656.68","6,694.64","6,641.81","6,685.26"
08/13/2014,"6,632.42","6,664.34","6,625.98","6,656.68"
08/12/2014,"6,632.82","6,643.70","6,612.52","6,632.42"
08/11/2014,"6,567.36","6,645.83","6,567.36","6,632.82"
08/08/2014,"6,597.37","6,597.37","6,528.73","6,567.36"
08/07/2014,"6,636.16","6,649.05","6,589.78","6,597.37"
08/06/2014,"6,682.48","6,682.48","6,588.43","6,636.16"
08/05/2014,"6,677.52","6,713.52","6,671.46","6,682.48"
08/04/2014,"6,679.18","6,715.56","6,669.93","6,677.52"
08/01/2014,"6,730.11","6,730.11","6,624.72","6,679.18"
07/31/2014,"6,773.44","6,797.09","6,716.29","6,730.11"
07/30/2014,"6,807.75","6,815.29","6,758.24","6,773.44"
07/29/2014,"6,788.07","6,833.67","6,784.04","6,807.75"
07/28/2014,"6,791.55","6,809.61","6,761.77","6,788.07"
07/25/2014,"6,821.46","6,830.77","6,780.65","6,791.55"
07/24/2014,"6,798.15","6,821.46","6,767.33","6,821.46"
07/23/2014,"6,795.34","6,822.65","6,773.11","6,798.15"
07/22/2014,"6,728.44","6,801.84","6,728.44","6,795.34"
07/21/2014,"6,749.45","6,753.42","6,715.78","6,728.44"
07/18/2014,"6,738.32","6,749.89","6,690.90","6,749.45"
07/17/2014,"6,784.67","6,784.67","6,727.71","6,738.32"
07/16/2014,"6,710.45","6,792.55","6,710.45","6,784.67"
07/15/2014,"6,746.14","6,764.00","6,709.15","6,710.45"
07/14/2014,"6,690.17","6,760.73","6,690.17","6,746.14"
07/11/2014,"6,672.37","6,696.10","6,663.67","6,690.17"
07/10/2014,"6,718.04","6,724.80","6,643.62","6,672.37"
07/09/2014,"6,738.45","6,740.82","6,692.77","6,718.04"
07/08/2014,"6,823.51","6,831.02","6,738.45","6,738.45"
07/07/2014,"6,866.05","6,866.37","6,817.60","6,823.51"
07/04/2014,"6,865.21","6,875.31","6,856.35","6,866.05"
07/03/2014,"6,816.37","6,866.56","6,815.45","6,865.21"
07/02/2014,"6,802.92","6,829.49","6,796.61","6,816.37"
07/01/2014,"6,743.94","6,805.90","6,743.94","6,802.92"
06/30/2014,"6,757.77","6,777.11","6,730.45","6,743.94"
06/27/2014,"6,735.12","6,767.63","6,735.12","6,757.77"
06/26/2014,"6,733.62","6,753.25","6,701.59","6,735.12"
06/25/2014,"6,787.07","6,787.07","6,716.35","6,733.62"
06/24/2014,"6,800.56","6,824.45","6,776.80","6,787.07"
06/23/2014,"6,825.20","6,829.76","6,785.83","6,800.56"
06/20/2014,"6,808.11","6,840.62","6,791.20","6,825.20"
06/19/2014,"6,778.56","6,837.57","6,778.56","6,808.11"
06/18/2014,"6,766.77","6,799.59","6,766.77","6,778.56"
06/17/2014,"6,754.64","6,774.87","6,736.11","6,766.77"
06/16/2014,"6,777.85","6,779.40","6,748.04","6,754.64"
06/13/2014,"6,843.11","6,843.11","6,758.15","6,777.85"
06/12/2014,"6,838.87","6,853.18","6,827.03","6,843.11"
06/11/2014,"6,873.55","6,873.55","6,825.24","6,838.87"
06/10/2014,"6,875.00","6,875.24","6,835.80","6,873.55"
06/09/2014,"6,858.21","6,878.96","6,857.70","6,875.00"
06/06/2014,"6,813.49","6,862.91","6,813.49","6,858.21"
06/05/2014,"6,818.63","6,847.00","6,795.27","6,813.49"
06/04/2014,"6,836.30","6,840.60","6,800.10","6,818.63"
06/03/2014,"6,864.10","6,865.38","6,817.96","6,836.30"
06/02/2014,"6,844.51","6,874.38","6,844.51","6,864.10"
05/30/2014,"6,871.29","6,874.33","6,831.99","6,844.51"
05/29/2014,"6,851.22","6,882.14","6,848.06","6,871.29"
05/28/2014,"6,844.94","6,855.83","6,833.61","6,851.22"
05/27/2014,"6,815.75","6,857.10","6,815.37","6,844.94"
05/26/2014,"6,815.75","6,825.53","6,793.47","6,815.75"
05/23/2014,"6,820.56","6,825.53","6,793.47","6,815.75"
05/22/2014,"6,821.04","6,846.57","6,810.19","6,820.56"
05/21/2014,"6,802.00","6,821.04","6,782.80","6,821.04"
05/20/2014,"6,844.55","6,848.36","6,792.51","6,802.00"
05/19/2014,"6,855.81","6,862.20","6,804.31","6,844.55"
05/16/2014,"6,840.89","6,855.94","6,813.50","6,855.81"
05/15/2014,"6,878.49","6,894.88","6,821.66","6,840.89"
05/14/2014,"6,873.08","6,880.07","6,854.02","6,878.49"
05/13/2014,"6,851.75","6,877.39","6,845.95","6,873.08"
05/12/2014,"6,814.57","6,851.75","6,814.57","6,851.75"
05/09/2014,"6,839.25","6,839.42","6,805.39","6,814.57"
05/08/2014,"6,796.44","6,840.37","6,796.44","6,839.25"
05/07/2014,"6,798.56","6,799.34","6,766.84","6,796.44"
05/06/2014,"6,822.42","6,828.62","6,785.32","6,798.56"
05/05/2014,"6,822.42","6,838.17","6,798.61","6,822.42"
05/02/2014,"6,808.87","6,838.17","6,798.61","6,822.42"
05/01/2014,"6,780.03","6,811.64","6,773.69","6,808.87"
04/30/2014,"6,769.91","6,794.88","6,748.76","6,780.03"
04/29/2014,"6,700.16","6,769.91","6,700.10","6,769.91"
04/28/2014,"6,685.69","6,720.33","6,682.90","6,700.16"
04/25/2014,"6,703.00","6,704.37","6,657.30","6,685.69"
04/24/2014,"6,674.74","6,724.58","6,667.65","6,703.00"
04/23/2014,"6,681.76","6,694.82","6,661.42","6,674.74"
04/22/2014,"6,625.25","6,706.19","6,625.25","6,681.76"
04/21/2014,"6,625.25","6,627.25","6,559.35","6,625.25"
04/18/2014,"6,625.25","6,627.25","6,559.35","6,625.25"
04/17/2014,"6,584.17","6,627.25","6,559.35","6,625.25"
04/16/2014,"6,541.61","6,596.99","6,541.61","6,584.17"
04/15/2014,"6,583.76","6,594.24","6,534.20","6,541.61"
04/14/2014,"6,561.70","6,583.76","6,507.08","6,583.76"
04/11/2014,"6,641.97","6,641.97","6,538.75","6,561.70"
04/10/2014,"6,635.61","6,688.28","6,620.39","6,641.97"
04/09/2014,"6,590.69","6,654.05","6,590.41","6,635.61"
04/08/2014,"6,622.84","6,625.19","6,549.75","6,590.69"
04/07/2014,"6,695.55","6,695.55","6,614.73","6,622.84"
04/04/2014,"6,649.14","6,706.34","6,649.14","6,695.55"
04/03/2014,"6,659.04","6,680.78","6,638.52","6,649.14"
04/02/2014,"6,652.61","6,672.73","6,639.63","6,659.04"
04/01/2014,"6,598.37","6,660.27","6,598.37","6,652.61"
03/31/2014,"6,615.58","6,658.40","6,583.09","6,598.37"
03/28/2014,"6,588.32","6,631.48","6,585.73","6,615.58"
03/27/2014,"6,605.30","6,605.30","6,561.39","6,588.32"
03/26/2014,"6,604.89","6,643.58","6,601.78","6,605.30"
03/25/2014,"6,520.39","6,604.89","6,520.39","6,604.89"
03/24/2014,"6,557.17","6,568.96","6,506.42","6,520.39"
03/21/2014,"6,542.44","6,572.09","6,537.89","6,557.17"
03/20/2014,"6,573.13","6,573.13","6,492.62","6,542.44"
03/19/2014,"6,605.28","6,609.46","6,566.85","6,573.13"
03/18/2014,"6,568.35","6,628.20","6,534.86","6,605.28"
03/17/2014,"6,527.89","6,592.37","6,527.87","6,568.35"
03/14/2014,"6,553.78","6,553.78","6,500.37","6,527.89"
03/13/2014,"6,620.90","6,631.38","6,552.46","6,553.78"
03/12/2014,"6,685.52","6,685.52","6,598.36","6,620.90"
03/11/2014,"6,689.45","6,718.30","6,660.59","6,685.52"
03/10/2014,"6,712.67","6,757.00","6,671.62","6,689.45"
03/07/2014,"6,788.49","6,800.66","6,706.38","6,712.67"
03/06/2014,"6,775.42","6,806.62","6,770.95","6,788.49"
03/05/2014,"6,823.77","6,824.16","6,771.50","6,775.42"
03/04/2014,"6,708.35","6,827.22","6,708.35","6,823.77"
03/03/2014,"6,809.70","6,809.70","6,671.89","6,708.35"
02/28/2014,"6,810.27","6,833.82","6,785.54","6,809.70"
02/27/2014,"6,799.15","6,819.24","6,733.54","6,810.27"
02/26/2014,"6,830.50","6,834.09","6,785.28","6,799.15"
02/25/2014,"6,865.86","6,866.35","6,790.93","6,830.50"
02/24/2014,"6,838.06","6,865.86","6,797.83","6,865.86"
02/21/2014,"6,812.99","6,859.91","6,812.99","6,838.06"
02/20/2014,"6,796.71","6,812.99","6,732.03","6,812.99"
02/19/2014,"6,796.43","6,810.48","6,759.86","6,796.71"
02/18/2014,"6,736.00","6,802.89","6,716.64","6,796.43"
02/17/2014,"6,663.62","6,745.63","6,661.47","6,736.00"
02/14/2014,"6,659.42","6,672.21","6,646.47","6,663.62"
02/13/2014,"6,675.03","6,675.24","6,608.09","6,659.42"
02/12/2014,"6,672.66","6,708.17","6,669.06","6,675.03"
02/11/2014,"6,591.55","6,672.66","6,591.55","6,672.66"
02/10/2014,"6,571.68","6,597.00","6,565.30","6,591.55"
02/07/2014,"6,558.28","6,596.28","6,540.81","6,571.68"
02/06/2014,"6,457.89","6,566.01","6,457.89","6,558.28"
02/05/2014,"6,449.27","6,483.73","6,423.79","6,457.89"
02/04/2014,"6,465.66","6,478.16","6,416.72","6,449.27"
02/03/2014,"6,510.44","6,538.30","6,459.95","6,465.66"
01/31/2014,"6,538.45","6,548.46","6,421.26","6,510.44"
01/30/2014,"6,544.28","6,573.92","6,503.25","6,538.45"
01/29/2014,"6,572.33","6,645.23","6,482.74","6,544.28"
01/28/2014,"6,550.66","6,590.66","6,550.65","6,572.33"
01/27/2014,"6,663.74","6,665.39","6,539.33","6,550.66"
01/24/2014,"6,773.28","6,784.42","6,654.86","6,663.74"
01/23/2014,"6,826.33","6,837.21","6,760.63","6,773.28"
01/22/2014,"6,834.26","6,864.87","6,821.80","6,826.33"
01/21/2014,"6,836.73","6,867.42","6,822.31","6,834.26"
01/20/2014,"6,829.30","6,837.53","6,810.62","6,836.73"
01/17/2014,"6,815.42","6,840.50","6,800.00","6,829.30"
01/16/2014,"6,819.86","6,831.74","6,811.16","6,815.42"
01/15/2014,"6,766.86","6,825.20","6,766.86","6,819.86"
01/14/2014,"6,757.15","6,772.63","6,694.08","6,766.86"
01/13/2014,"6,739.94","6,765.60","6,730.97","6,757.15"
01/10/2014,"6,691.34","6,769.94","6,691.34","6,739.94"
01/09/2014,"6,721.78","6,746.41","6,679.31","6,691.34"
01/08/2014,"6,755.45","6,755.53","6,713.39","6,721.78"
01/07/2014,"6,730.73","6,768.89","6,718.07","6,755.45"
01/06/2014,"6,730.67","6,751.98","6,714.64","6,730.73"
01/03/2014,"6,717.91","6,747.33","6,699.27","6,730.67"
01/02/2014,"6,749.09","6,759.37","6,707.48","6,717.91"
01/01/2014,"6,749.09","6,756.98","6,731.25","6,749.09"
12/31/2013,"6,731.27","6,756.98","6,731.25","6,749.09"
