Date,Open,High,Low,Close*,Adj Close**,Volume
"Mar 11, 2016","7,484.85","7,543.95","7,460.60","7,510.20","7,510.20","1,98,700"
"Mar 10, 2016","7,545.35","7,547.10","7,447.40","7,486.15","7,486.15","2,24,700"
"Mar 09, 2016","7,436.10","7,539.00","7,424.30","7,531.80","7,531.80","2,45,100"
"Mar 08, 2016","7,486.40","7,527.15","7,442.15","7,485.30","7,485.30","2,57,000"
"Mar 04, 2016","7,505.40","7,505.90","7,444.10","7,485.35","7,485.35","2,81,700"
"Mar 03, 2016","7,429.55","7,483.95","7,406.05","7,475.60","7,475.60","2,78,600"
"Mar 02, 2016","7,321.70","7,380.35","7,308.15","7,368.85","7,368.85","3,38,500"
"Mar 01, 2016","7,038.25","7,235.50","7,035.10","7,222.30","7,222.30","2,75,100"
"Feb 29, 2016","7,050.45","7,094.60","6,825.80","6,987.05","6,987.05","4,73,400"
"Feb 26, 2016","7,039.30","7,052.90","6,985.10","7,029.75","7,029.75","2,06,700"
"Feb 25, 2016","7,029.85","7,034.20","6,961.40","6,970.60","6,970.60","2,83,100"
"Feb 24, 2016","7,075.00","7,090.80","7,009.75","7,018.70","7,018.70","1,99,700"
"Feb 23, 2016","7,240.30","7,241.70","7,090.70","7,109.55","7,109.55","1,94,400"
"Feb 22, 2016","7,208.85","7,252.40","7,200.70","7,234.55","7,234.55","1,54,400"
"Feb 19, 2016","7,170.55","7,226.85","7,145.95","7,210.75","7,210.75","1,92,300"
"Feb 18, 2016","7,177.40","7,215.10","7,127.85","7,191.75","7,191.75","2,46,700"
"Feb 17, 2016","7,058.85","7,123.70","6,960.65","7,108.45","7,108.45","2,60,000"
"Feb 16, 2016","7,201.25","7,204.65","7,037.70","7,048.25","7,048.25","2,53,800"
"Feb 15, 2016","7,057.35","7,182.80","7,056.80","7,162.95","7,162.95","3,54,200"
"Feb 12, 2016","7,023.65","7,034.80","6,869.00","6,980.95","6,980.95","3,33,900"
"Feb 11, 2016","7,203.60","7,208.65","6,959.95","6,976.35","6,976.35","2,92,300"
"Feb 10, 2016","7,264.30","7,271.85","7,177.75","7,215.70","7,215.70","2,46,900"
"Feb 09, 2016","7,303.95","7,323.45","7,275.15","7,298.20","7,298.20","2,12,100"
"Feb 08, 2016","7,489.70","7,512.55","7,363.20","7,387.25","7,387.25","1,71,500"
"Feb 05, 2016","7,418.25","7,503.15","7,406.65","7,489.10","7,489.10","2,49,800"
"Feb 04, 2016","7,411.45","7,457.05","7,365.95","7,404.00","7,404.00","2,22,700"
"Feb 03, 2016","7,392.45","7,419.40","7,350.30","7,361.80","7,361.80","1,92,000"
"Feb 02, 2016","7,566.65","7,576.30","7,428.05","7,455.55","7,455.55","2,30,200"
"Feb 01, 2016","7,589.50","7,600.45","7,541.25","7,555.95","7,555.95","2,00,400"
"Jan 29, 2016","7,413.35","7,575.65","7,402.80","7,563.55","7,563.55","2,98,700"
"Jan 28, 2016","7,426.50","7,468.85","7,409.60","7,424.65","7,424.65","2,74,500"
"Jan 27, 2016","7,469.60","7,477.90","7,419.70","7,437.75","7,437.75","1,87,600"
"Jan 25, 2016","7,468.75","7,487.15","7,421.20","7,436.15","7,436.15","1,63,200"
"Jan 22, 2016","7,355.70","7,433.40","7,327.60","7,422.45","7,422.45","2,29,200"
"Jan 21, 2016","7,376.65","7,398.70","7,250.00","7,276.80","7,276.80","2,40,700"
"Jan 20, 2016","7,357.00","7,470.90","7,241.50","7,309.30","7,309.30","2,25,600"
"Jan 19, 2016","7,381.80","7,462.75","7,364.15","7,435.10","7,435.10","1,88,300"
"Jan 18, 2016","7,420.35","7,463.65","7,336.40","7,351.00","7,351.00","2,33,600"
"Jan 15, 2016","7,561.65","7,566.50","7,427.30","7,437.80","7,437.80","1,97,500"
"Jan 14, 2016","7,467.40","7,604.80","7,443.80","7,536.80","7,536.80","2,00,800"
"Jan 13, 2016","7,557.90","7,590.95","7,425.80","7,562.40","7,562.40","2,15,200"
"Jan 12, 2016","7,587.20","7,588.30","7,487.80","7,510.30","7,510.30","1,63,900"
"Jan 11, 2016","7,527.45","7,605.10","7,494.35","7,563.85","7,563.85","1,89,000"
"Jan 08, 2016","7,611.65","7,634.10","7,581.05","7,601.35","7,601.35","1,57,400"
"Jan 07, 2016","7,673.35","7,674.95","7,556.60","7,568.30","7,568.30","1,88,900"
"Jan 06, 2016","7,788.05","7,800.95","7,721.20","7,741.00","7,741.00","1,47,100"
"Jan 05, 2016","7,828.40","7,831.20","7,763.25","7,784.65","7,784.65","1,45,200"
"Jan 04, 2016","7,924.55","7,937.55","7,781.10","7,791.30","7,791.30","1,34,700"
"Jan 01, 2016",-,-,-,-,-,-
"Dec 31, 2015","7,897.80","7,955.55","7,891.15","7,946.35","7,946.35","1,50,900"
"Dec 30, 2015","7,938.60","7,944.75","7,889.85","7,896.25","7,896.25","1,06,800"
"Dec 29, 2015","7,929.20","7,942.15","7,902.75","7,928.95","7,928.95","1,13,000"
"Dec 28, 2015","7,863.20","7,937.20","7,863.00","7,925.15","7,925.15","1,22,900"
"Dec 24, 2015","7,888.75","7,888.75","7,835.50","7,861.05","7,861.05","93,500"
"Dec 23, 2015","7,830.45","7,871.45","7,826.10","7,865.95","7,865.95","1,17,900"
"Dec 22, 2015","7,829.40","7,846.30","7,776.85","7,786.10","7,786.10","1,25,700"
"Dec 21, 2015","7,745.65","7,840.75","7,733.45","7,834.45","7,834.45","1,26,300"
"Dec 18, 2015","7,828.90","7,836.15","7,753.35","7,761.95","7,761.95","1,91,400"
"Dec 17, 2015","7,783.05","7,852.90","7,737.55","7,844.35","7,844.35","1,75,900"
"Dec 16, 2015","7,725.25","7,776.60","7,715.75","7,750.90","7,750.90","1,54,300"
"Dec 15, 2015","7,659.15","7,705.00","7,625.10","7,700.90","7,700.90","1,34,300"
"Dec 14, 2015","7,558.20","7,663.95","7,551.05","7,650.05","7,650.05","1,48,900"
"Dec 11, 2015","7,699.60","7,703.05","7,575.30","7,610.45","7,610.45","1,67,800"
"Dec 10, 2015","7,643.30","7,691.95","7,610.00","7,683.30","7,683.30","1,40,800"
"Dec 09, 2015","7,695.50","7,702.85","7,606.90","7,612.50","7,612.50","1,40,000"
"Dec 08, 2015","7,738.50","7,771.25","7,685.45","7,701.70","7,701.70","1,35,100"
"Dec 07, 2015","7,816.55","7,825.40","7,746.05","7,765.40","7,765.40","1,37,600"
"Dec 04, 2015","7,817.60","7,821.40","7,775.70","7,781.90","7,781.90","1,52,500"
"Dec 03, 2015","7,902.30","7,912.30","7,853.30","7,864.15","7,864.15","1,25,700"
"Dec 02, 2015","7,976.70","7,979.30","7,910.80","7,931.35","7,931.35","1,26,300"
"Dec 01, 2015","7,958.15","7,972.15","7,934.15","7,954.90","7,954.90","1,38,600"
"Nov 30, 2015","7,936.25","7,966.00","7,922.80","7,935.25","7,935.25","2,16,300"
"Nov 27, 2015","7,910.60","7,959.30","7,879.45","7,942.70","7,942.70","1,50,300"
"Nov 26, 2015","7,837.15","7,897.10","7,832.00","7,883.80","7,883.80","2,19,800"
"Nov 24, 2015","7,837.00","7,870.35","7,812.65","7,831.60","7,831.60","1,30,600"
"Nov 23, 2015","7,869.50","7,877.50","7,825.20","7,849.25","7,849.25","1,27,000"
"Nov 20, 2015","7,841.90","7,906.95","7,817.80","7,856.55","7,856.55","1,51,900"
"Nov 19, 2015","7,788.50","7,854.90","7,765.45","7,842.75","7,842.75","1,32,600"
"Nov 18, 2015","7,823.15","7,843.40","7,725.05","7,731.80","7,731.80","1,43,600"
"Nov 17, 2015","7,848.75","7,860.45","7,793.00","7,837.55","7,837.55","1,45,000"
"Nov 16, 2015","7,732.95","7,838.85","7,714.15","7,806.60","7,806.60","1,49,500"
"Nov 13, 2015","7,762.45","7,775.10","7,730.90","7,762.25","7,762.25","1,60,900"
"Nov 10, 2015","7,877.60","7,885.10","7,772.85","7,783.35","7,783.35","1,65,200"
"Nov 09, 2015","7,788.25","7,937.75","7,771.70","7,915.20","7,915.20","2,11,800"
"Nov 06, 2015","7,956.55","8,002.65","7,926.15","7,954.30","7,954.30","2,19,500"
"Nov 05, 2015","8,030.35","8,031.20","7,944.10","7,955.45","7,955.45","1,32,100"
"Nov 04, 2015","8,104.90","8,116.10","8,027.30","8,040.20","8,040.20","1,22,100"
"Nov 03, 2015","8,086.35","8,100.35","8,031.75","8,060.70","8,060.70","1,32,500"
"Nov 02, 2015","8,054.55","8,060.70","7,995.60","8,050.80","8,050.80","1,36,100"
"Oct 30, 2015","8,123.55","8,146.10","8,044.40","8,065.80","8,065.80","1,99,500"
"Oct 29, 2015","8,175.45","8,179.60","8,098.00","8,111.75","8,111.75","2,17,500"
"Oct 28, 2015","8,188.90","8,209.10","8,131.80","8,171.20","8,171.20","1,88,900"
"Oct 27, 2015","8,230.35","8,241.95","8,217.05","8,232.90","8,232.90","1,56,700"
"Oct 26, 2015","8,333.65","8,336.30","8,252.05","8,260.55","8,260.55","1,33,900"
"Oct 23, 2015","8,308.25","8,328.10","8,280.75","8,295.45","8,295.45","1,52,000"
"Oct 21, 2015","8,258.35","8,294.40","8,217.15","8,251.70","8,251.70","1,44,800"
"Oct 20, 2015","8,280.30","8,294.05","8,229.20","8,261.65","8,261.65","1,55,100"
"Oct 19, 2015","8,262.55","8,283.05","8,239.20","8,275.05","8,275.05","1,24,500"
"Oct 16, 2015","8,193.65","8,246.40","8,147.65","8,238.15","8,238.15","1,56,400"
"Oct 15, 2015","8,134.35","8,190.55","8,129.80","8,179.50","8,179.50","1,67,200"
"Oct 14, 2015","8,102.40","8,139.30","8,096.35","8,107.90","8,107.90","1,38,900"
"Oct 13, 2015","8,121.95","8,150.25","8,088.60","8,131.70","8,131.70","1,45,900"
"Oct 12, 2015","8,231.50","8,244.50","8,128.20","8,143.60","8,143.60","1,99,100"
"Oct 09, 2015","8,186.35","8,232.20","8,139.65","8,189.70","8,189.70","1,99,700"
"Oct 08, 2015","8,196.75","8,196.75","8,105.85","8,129.35","8,129.35","1,71,700"
"Oct 07, 2015","8,146.20","8,188.90","8,132.90","8,177.40","8,177.40","1,93,900"
"Oct 06, 2015","8,180.45","8,180.95","8,096.50","8,152.90","8,152.90","1,78,500"
"Oct 05, 2015","8,005.10","8,128.90","8,005.10","8,119.30","8,119.30","1,83,100"
"Oct 01, 2015","7,992.05","8,008.25","7,930.65","7,950.90","7,950.90","1,56,900"
"Sep 30, 2015","7,924.25","7,957.70","7,874.50","7,948.90","7,948.90","2,10,700"
"Sep 29, 2015","7,725.70","7,926.55","7,691.20","7,843.30","7,843.30","2,40,700"
"Sep 28, 2015","7,892.80","7,893.95","7,787.95","7,795.70","7,795.70","1,36,300"
"Sep 24, 2015","7,838.40","7,894.50","7,804.10","7,868.50","7,868.50","2,02,500"
"Sep 23, 2015","7,737.35","7,882.90","7,723.25","7,845.95","7,845.95","1,46,700"
"Sep 22, 2015","8,014.80","8,021.60","7,787.75","7,812.00","7,812.00","1,68,400"
"Sep 21, 2015","7,911.50","7,987.90","7,908.35","7,977.10","7,977.10","1,21,800"
"Sep 18, 2015","7,967.45","8,055.00","7,955.85","7,981.90","7,981.90","2,41,800"
"Sep 16, 2015","7,886.85","7,913.90","7,853.30","7,899.15","7,899.15","1,40,000"
"Sep 15, 2015","7,867.35","7,880.00","7,799.75","7,829.10","7,829.10","1,36,500"
"Sep 14, 2015","7,811.10","7,879.95","7,761.85","7,872.25","7,872.25","1,22,800"
"Sep 11, 2015","7,833.80","7,864.85","7,759.90","7,789.30","7,789.30","1,36,400"
"Sep 10, 2015","7,729.05","7,819.85","7,678.50","7,788.10","7,788.10","1,60,300"
"Sep 09, 2015","7,805.85","7,846.05","7,764.55","7,818.60","7,818.60","2,08,400"
"Sep 08, 2015","7,587.70","7,720.90","7,539.50","7,688.25","7,688.25","1,72,200"
"Sep 07, 2015","7,685.85","7,705.05","7,545.90","7,558.80","7,558.80","1,41,400"
"Sep 04, 2015","7,803.40","7,804.90","7,626.85","7,655.05","7,655.05","1,93,600"
"Sep 03, 2015","7,774.45","7,845.60","7,754.05","7,823.00","7,823.00","1,55,800"
"Sep 02, 2015","7,856.65","7,862.55","7,699.25","7,717.00","7,717.00","2,15,300"
"Sep 01, 2015","7,907.95","7,929.10","7,746.50","7,785.85","7,785.85","1,84,900"
"Aug 31, 2015","8,009.25","8,043.60","7,947.95","7,971.30","7,971.30","1,98,200"
"Aug 28, 2015","8,053.70","8,091.80","7,961.65","8,001.95","8,001.95","1,95,600"
"Aug 27, 2015","7,921.60","7,963.60","7,862.30","7,948.95","7,948.95","3,05,000"
"Aug 26, 2015","7,865.25","7,930.05","7,777.10","7,791.85","7,791.85","2,16,600"
"Aug 25, 2015","7,895.40","7,925.40","7,667.25","7,880.70","7,880.70","2,99,100"
"Aug 24, 2015","8,055.95","8,060.05","7,769.40","7,809.00","7,809.00","3,12,400"
"Aug 21, 2015","8,305.40","8,322.20","8,225.05","8,299.95","8,299.95","2,01,300"
"Aug 20, 2015","8,471.05","8,501.35","8,359.75","8,372.75","8,372.75","1,84,100"
"Aug 19, 2015","8,468.05","8,520.45","8,425.95","8,495.15","8,495.15","1,30,500"
"Aug 18, 2015","8,505.85","8,525.75","8,433.60","8,466.55","8,466.55","1,53,300"
"Aug 17, 2015","8,530.50","8,530.60","8,428.05","8,477.30","8,477.30","1,74,700"
"Aug 14, 2015","8,402.35","8,530.10","8,381.20","8,518.55","8,518.55","1,55,900"
"Aug 13, 2015","8,384.45","8,429.50","8,339.75","8,355.85","8,355.85","1,89,200"
"Aug 12, 2015","8,445.70","8,446.95","8,337.95","8,349.45","8,349.45","1,90,000"
"Aug 11, 2015","8,548.45","8,556.25","8,441.30","8,462.35","8,462.35","1,54,400"
"Aug 10, 2015","8,577.00","8,621.55","8,497.80","8,525.60","8,525.60","1,23,400"
"Aug 07, 2015","8,580.80","8,595.95","8,552.70","8,564.60","8,564.60","1,43,700"
"Aug 06, 2015","8,585.80","8,606.30","8,551.50","8,588.65","8,588.65","1,34,900"
"Aug 05, 2015","8,547.45","8,591.85","8,545.85","8,567.95","8,567.95","1,32,800"
"Aug 04, 2015","8,564.10","8,565.15","8,448.25","8,516.90","8,516.90","1,87,400"
"Aug 03, 2015","8,510.65","8,563.95","8,508.10","8,543.05","8,543.05","1,56,700"
"Jul 31, 2015","8,456.10","8,548.95","8,448.00","8,532.85","8,532.85","2,03,300"
"Jul 30, 2015","8,417.00","8,458.90","8,408.30","8,421.80","8,421.80","2,15,200"
"Jul 29, 2015","8,365.60","8,381.50","8,338.45","8,375.05","8,375.05","1,41,000"
"Jul 28, 2015","8,371.10","8,397.40","8,321.75","8,337.00","8,337.00","1,74,600"
"Jul 27, 2015","8,492.10","8,492.20","8,351.55","8,361.00","8,361.00","1,36,600"
"Jul 24, 2015","8,588.15","8,589.15","8,513.50","8,521.55","8,521.55","1,27,400"
"Jul 23, 2015","8,643.95","8,654.75","8,573.80","8,589.80","8,589.80","1,32,900"
"Jul 22, 2015","8,512.25","8,643.90","8,498.65","8,633.50","8,633.50","1,36,800"
"Jul 21, 2015","8,601.50","8,646.75","8,517.90","8,529.45","8,529.45","1,64,100"
"Jul 20, 2015","8,623.90","8,624.10","8,559.00","8,603.45","8,603.45","90,600"
"Jul 17, 2015","8,623.65","8,642.95","8,593.15","8,609.85","8,609.85","1,05,000"
"Jul 16, 2015","8,546.15","8,616.10","8,542.90","8,608.05","8,608.05","1,16,000"
"Jul 15, 2015","8,463.40","8,531.40","8,462.95","8,523.80","8,523.80","1,05,500"
"Jul 14, 2015","8,470.60","8,480.25","8,424.10","8,454.10","8,454.10","1,01,700"
"Jul 13, 2015","8,397.25","8,471.65","8,355.40","8,459.65","8,459.65","1,17,800"
"Jul 10, 2015","8,365.70","8,377.10","8,315.40","8,360.55","8,360.55","1,54,100"
"Jul 09, 2015","8,364.85","8,400.30","8,323.00","8,328.55","8,328.55","1,31,300"
"Jul 08, 2015","8,439.20","8,457.50","8,341.40","8,363.05","8,363.05","1,88,100"
"Jul 07, 2015","8,525.50","8,561.35","8,483.85","8,510.80","8,510.80","1,22,200"
"Jul 06, 2015","8,386.15","8,533.15","8,386.15","8,522.15","8,522.15","1,01,500"
"Jul 03, 2015","8,440.10","8,497.75","8,424.15","8,484.90","8,484.90","88,400"
"Jul 02, 2015","8,471.95","8,479.25","8,433.20","8,444.90","8,444.90","1,12,000"
"Jul 01, 2015","8,376.25","8,481.60","8,370.15","8,453.05","8,453.05","1,31,800"
"Jun 30, 2015","8,316.35","8,378.00","8,298.95","8,368.50","8,368.50","1,58,500"
"Jun 29, 2015","8,247.05","8,329.45","8,195.65","8,318.40","8,318.40","1,32,000"
"Jun 26, 2015","8,393.95","8,408.55","8,339.70","8,381.10","8,381.10","1,10,600"
"Jun 25, 2015","8,336.25","8,423.15","8,329.50","8,398.00","8,398.00","2,01,200"
"Jun 24, 2015","8,399.40","8,421.35","8,338.90","8,360.85","8,360.85","1,30,100"
"Jun 23, 2015","8,377.45","8,398.45","8,334.95","8,381.55","8,381.55","1,31,700"
"Jun 22, 2015","8,259.30","8,369.45","8,257.40","8,353.10","8,353.10","1,22,700"
"Jun 19, 2015","8,201.15","8,250.80","8,195.65","8,224.95","8,224.95","1,47,100"
"Jun 18, 2015","8,113.70","8,186.90","8,101.80","8,174.60","8,174.60","1,44,800"
"Jun 17, 2015","8,084.20","8,136.85","8,048.95","8,091.55","8,091.55","1,52,500"
"Jun 16, 2015","8,004.20","8,061.85","7,952.35","8,047.30","8,047.30","1,24,000"
"Jun 15, 2015","7,986.60","8,057.70","7,944.85","8,013.90","8,013.90","1,33,000"
"Jun 12, 2015","7,959.85","7,995.60","7,940.30","7,982.90","7,982.90","1,36,600"
"Jun 11, 2015","8,157.30","8,163.05","7,958.25","7,965.35","7,965.35","1,66,200"
"Jun 10, 2015","8,024.15","8,152.25","8,023.80","8,124.45","8,124.45","1,36,800"
"Jun 09, 2015","8,026.50","8,057.15","8,005.15","8,022.40","8,022.40","1,36,000"
"Jun 08, 2015","8,124.35","8,131.00","8,030.55","8,044.15","8,044.15","1,35,900"
"Jun 05, 2015","8,119.15","8,191.00","8,100.15","8,114.70","8,114.70","1,62,100"
"Jun 04, 2015","8,155.15","8,160.05","8,056.75","8,130.65","8,130.65","1,54,700"
"Jun 03, 2015","8,232.45","8,236.70","8,094.15","8,135.10","8,135.10","1,71,400"
"Jun 02, 2015","8,442.80","8,445.35","8,226.05","8,236.45","8,236.45","1,46,800"
"Jun 01, 2015","8,417.25","8,467.15","8,405.40","8,433.40","8,433.40","1,22,200"
"May 29, 2015","8,327.10","8,443.90","8,305.70","8,433.65","8,433.65","3,63,900"
"May 28, 2015","8,345.70","8,364.50","8,270.15","8,319.00","8,319.00","2,32,300"
"May 27, 2015","8,302.75","8,342.85","8,277.95","8,334.60","8,334.60","1,65,500"
"May 26, 2015","8,377.10","8,378.90","8,320.05","8,339.35","8,339.35","1,16,800"
"May 25, 2015","8,438.15","8,441.95","8,364.15","8,370.25","8,370.25","1,21,300"
"May 22, 2015","8,432.50","8,489.55","8,420.60","8,458.95","8,458.95","1,87,300"
"May 21, 2015","8,434.50","8,446.35","8,382.50","8,421.00","8,421.00","1,43,800"
"May 20, 2015","8,392.65","8,440.35","8,391.45","8,423.25","8,423.25","1,23,600"
"May 19, 2015","8,356.20","8,427.80","8,335.00","8,365.65","8,365.65","1,40,300"
"May 18, 2015","8,284.95","8,384.60","8,271.95","8,373.65","8,373.65","1,48,700"
"May 15, 2015","8,240.30","8,279.20","8,212.20","8,262.35","8,262.35","1,29,800"
"May 14, 2015","8,232.45","8,236.25","8,137.30","8,224.20","8,224.20","1,34,800"
"May 13, 2015","8,181.55","8,254.95","8,089.80","8,235.45","8,235.45","1,69,800"
"May 12, 2015","8,326.15","8,326.65","8,115.30","8,126.95","8,126.95","1,73,400"
"May 11, 2015","8,243.20","8,332.75","8,224.65","8,325.25","8,325.25","1,92,000"
"May 08, 2015","8,131.50","8,224.95","8,123.45","8,191.50","8,191.50","1,83,100"
"May 07, 2015","8,077.00","8,122.60","7,997.15","8,057.30","8,057.30","1,61,600"
"May 06, 2015","8,316.60","8,331.95","8,083.00","8,097.00","8,097.00","2,09,600"
"May 05, 2015","8,338.40","8,355.65","8,280.60","8,324.80","8,324.80","1,55,500"
"May 04, 2015","8,230.05","8,346.00","8,220.45","8,331.95","8,331.95","1,31,700"
"Apr 30, 2015","8,224.50","8,229.40","8,144.75","8,181.50","8,181.50","2,67,700"
"Apr 29, 2015","8,274.80","8,308.20","8,219.20","8,239.75","8,239.75","1,60,400"
"Apr 28, 2015","8,215.55","8,308.00","8,185.15","8,285.60","8,285.60","1,74,600"
"Apr 27, 2015","8,330.55","8,334.45","8,202.35","8,213.80","8,213.80","1,71,500"
"Apr 24, 2015","8,405.70","8,413.30","8,273.35","8,305.25","8,305.25","1,73,600"
"Apr 23, 2015","8,478.20","8,504.95","8,361.85","8,398.30","8,398.30","1,56,000"
"Apr 22, 2015","8,400.40","8,449.95","8,284.70","8,429.70","8,429.70","1,71,800"
"Apr 21, 2015","8,416.10","8,469.35","8,352.70","8,377.75","8,377.75","4,07,800"
"Apr 20, 2015","8,618.80","8,619.95","8,422.75","8,448.10","8,448.10","1,48,900"
"Apr 17, 2015","8,698.05","8,699.85","8,596.70","8,606.00","8,606.00","1,50,400"
"Apr 16, 2015","8,757.05","8,760.00","8,645.65","8,706.70","8,706.70","1,42,900"
"Apr 15, 2015",-,-,-,-,-,-
"Apr 13, 2015","8,801.75","8,841.65","8,762.10","8,834.00","8,834.00","1,21,600"
"Apr 10, 2015","8,774.35","8,787.40","8,733.60","8,780.35","8,780.35","1,39,000"
"Apr 09, 2015","8,756.20","8,785.50","8,682.45","8,778.30","8,778.30","1,52,700"
"Apr 08, 2015","8,698.95","8,730.50","8,679.80","8,714.40","8,714.40","1,48,200"
"Apr 07, 2015","8,684.45","8,693.60","8,586.85","8,660.30","8,660.30","1,48,700"
"Apr 06, 2015","8,615.80","8,667.55","8,573.75","8,659.90","8,659.90","1,46,900"
"Apr 01, 2015","8,483.70","8,603.40","8,464.75","8,586.25","8,586.25","1,25,500"
"Mar 31, 2015","8,527.60","8,550.45","8,454.15","8,491.00","8,491.00","1,67,200"
"Mar 30, 2015","8,390.95","8,492.30","8,380.75","8,492.30","8,492.30","1,34,700"
"Mar 27, 2015","8,396.00","8,413.20","8,269.15","8,341.40","8,341.40","1,93,000"
"Mar 26, 2015","8,474.95","8,499.45","8,325.35","8,342.15","8,342.15","2,80,100"
"Mar 25, 2015","8,568.90","8,573.75","8,516.55","8,530.80","8,530.80","1,61,000"
"Mar 24, 2015","8,537.05","8,627.75","8,535.85","8,542.95","8,542.95","1,56,700"
"Mar 23, 2015","8,591.55","8,608.35","8,540.55","8,550.90","8,550.90","1,50,700"
"Mar 20, 2015","8,627.90","8,627.90","8,553.00","8,570.90","8,570.90","1,74,600"
"Mar 19, 2015","8,749.45","8,788.20","8,614.65","8,634.65","8,634.65","1,63,500"
"Mar 18, 2015","8,742.90","8,747.25","8,664.00","8,685.90","8,685.90","1,56,400"
"Mar 17, 2015","8,689.10","8,742.55","8,630.80","8,723.30","8,723.30","1,77,000"
"Mar 16, 2015","8,656.75","8,663.55","8,612.00","8,633.15","8,633.15","1,63,300"
"Mar 13, 2015","8,844.05","8,849.75","8,631.75","8,647.75","8,647.75","1,79,200"
"Mar 12, 2015","8,740.65","8,787.20","8,732.90","8,776.00","8,776.00","1,73,900"
"Mar 11, 2015","8,728.75","8,755.60","8,682.35","8,699.95","8,699.95","1,72,800"
"Mar 10, 2015","8,769.75","8,778.00","8,677.35","8,712.05","8,712.05","1,63,800"
"Mar 09, 2015","8,891.15","8,891.30","8,740.45","8,756.75","8,756.75","1,55,500"
"Mar 05, 2015","8,929.40","8,957.55","8,849.35","8,937.75","8,937.75","1,60,100"
"Mar 04, 2015","9,109.15","9,119.20","8,893.95","8,922.65","8,922.65","2,48,400"
"Mar 03, 2015","8,962.85","9,008.40","8,925.55","8,996.25","8,996.25","1,77,800"
"Mar 02, 2015","8,953.85","8,972.35","8,885.45","8,956.75","8,956.75","2,18,100"
"Feb 28, 2015",-,-,-,-,-,-
"Feb 27, 2015","8,729.50","8,856.95","8,717.45","8,844.60","8,844.60","2,49,500"
"Feb 26, 2015","8,779.00","8,786.05","8,669.45","8,683.85","8,683.85","2,17,500"
"Feb 25, 2015","8,801.90","8,840.65","8,751.40","8,767.25","8,767.25","1,35,200"
"Feb 24, 2015","8,772.90","8,800.50","8,726.75","8,762.10","8,762.10","1,49,800"
"Feb 23, 2015","8,856.85","8,869.00","8,736.10","8,754.95","8,754.95","1,39,600"
"Feb 20, 2015","8,895.50","8,899.95","8,816.30","8,833.60","8,833.60","1,97,600"
"Feb 19, 2015","8,883.05","8,913.45","8,794.45","8,895.30","8,895.30","2,13,300"
"Feb 18, 2015","8,811.55","8,894.30","8,808.90","8,869.10","8,869.10","1,47,600"
"Feb 16, 2015","8,831.40","8,870.10","8,793.40","8,809.35","8,809.35","1,36,400"
"Feb 13, 2015","8,741.50","8,822.10","8,729.65","8,805.50","8,805.50","2,21,900"
"Feb 12, 2015","8,676.95","8,732.55","8,599.25","8,711.55","8,711.55","1,58,800"
"Feb 11, 2015","8,603.30","8,651.95","8,593.65","8,627.40","8,627.40","1,61,600"
"Feb 10, 2015","8,478.10","8,646.25","8,470.50","8,565.55","8,565.55","1,96,200"
"Feb 09, 2015","8,584.40","8,605.55","8,516.35","8,526.35","8,526.35","1,46,800"
"Feb 06, 2015","8,696.85","8,726.20","8,645.55","8,661.05","8,661.05","1,71,300"
"Feb 05, 2015","8,733.10","8,838.45","8,683.65","8,711.70","8,711.70","1,73,600"
"Feb 04, 2015","8,789.15","8,792.85","8,704.40","8,723.70","8,723.70","1,95,300"
"Feb 03, 2015","8,823.15","8,837.30","8,726.65","8,756.55","8,756.55","2,08,700"
"Feb 02, 2015","8,802.50","8,840.80","8,751.10","8,797.40","8,797.40","2,10,100"
"Jan 30, 2015","8,996.60","8,996.60","8,775.10","8,808.90","8,808.90","2,67,300"
"Jan 29, 2015","8,901.50","8,966.65","8,861.25","8,952.35","8,952.35","2,56,300"
"Jan 28, 2015","8,902.75","8,985.05","8,874.05","8,914.30","8,914.30","1,85,100"
"Jan 27, 2015","8,871.35","8,925.05","8,825.45","8,910.50","8,910.50","1,92,000"
"Jan 23, 2015","8,827.95","8,866.40","8,795.40","8,835.60","8,835.60","1,91,200"
"Jan 22, 2015","8,745.85","8,774.15","8,727.00","8,761.40","8,761.40","1,75,500"
"Jan 21, 2015","8,719.65","8,741.85","8,689.60","8,729.50","8,729.50","1,85,900"
"Jan 20, 2015","8,575.10","8,707.90","8,574.50","8,695.60","8,695.60","1,58,700"
"Jan 19, 2015","8,550.05","8,570.95","8,531.50","8,550.70","8,550.70","1,25,400"
"Jan 16, 2015","8,504.05","8,530.75","8,452.25","8,513.80","8,513.80","1,76,000"
"Jan 15, 2015","8,424.50","8,527.10","8,380.55","8,494.15","8,494.15","2,32,100"
"Jan 14, 2015","8,307.25","8,326.45","8,236.65","8,277.55","8,277.55","1,46,100"
"Jan 13, 2015","8,346.15","8,356.65","8,267.90","8,299.40","8,299.40","1,29,600"
"Jan 12, 2015","8,291.35","8,332.60","8,245.60","8,323.00","8,323.00","1,03,200"
"Jan 09, 2015","8,285.45","8,303.30","8,190.80","8,284.50","8,284.50","1,48,000"
"Jan 08, 2015","8,191.40","8,243.50","8,167.30","8,234.60","8,234.60","1,43,800"
"Jan 07, 2015","8,118.65","8,151.20","8,065.45","8,102.10","8,102.10","1,64,100"
"Jan 06, 2015","8,325.30","8,327.85","8,111.35","8,127.35","8,127.35","1,72,800"
